Date,Open,High,Low,Close,AdjClose,Volume
6/26/2023,164.979996,164.979996,161.330002,163.630005,158.662979,6978800
6/27/2023,163.679993,163.880005,162.440002,163.289993,158.333298,4927500
6/28/2023,163.199997,163.199997,161.910004,162.960007,158.013321,6780400
6/29/2023,162.639999,164.320007,162.229996,164.100006,159.118713,4547500
6/30/2023,164.860001,165.940002,164.350006,165.520004,160.495621,7580000
7/3/2023,164.339996,164.389999,162.960007,163.350006,158.391495,4033700
7/5/2023,162.990005,163.919998,162.729996,162.809998,157.867874,7224600
7/6/2023,162.25,162.369995,161,161.600006,156.694611,6332500
7/7/2023,160.470001,161.039993,159.199997,159.25,154.415939,7021700
7/10/2023,159.429993,160.300003,159,159.509995,154.668045,5739200
7/11/2023,159.130005,160.300003,157.600006,158.630005,153.814774,6607000
7/12/2023,158.940002,158.940002,157.880005,158.080002,153.281464,6940400
7/13/2023,158,159.130005,157.410004,158.809998,153.989304,6401700
7/14/2023,159.179993,160.229996,158.979996,159.869995,155.01712,5361700
7/17/2023,159.75,159.869995,158.149994,159.070007,154.241409,5486800
7/18/2023,159.070007,160.889999,158.190002,159.059998,154.23172,6332500
7/19/2023,157.910004,160.410004,157.330002,158.740005,153.921417,7522600
7/20/2023,161.940002,169.139999,161.300003,168.380005,163.268814,21892900
7/21/2023,168.179993,170.820007,168.179993,170.190002,165.02388,12076500
7/24/2023,171.5,173.820007,170.990005,171.080002,165.886841,15155400
7/25/2023,170.449997,172.679993,169.75,172.389999,167.157089,13790100
7/26/2023,172,173.850006,171.399994,172.720001,167.477051,14288200
7/27/2023,172.179993,174.289993,172.039993,173.690002,168.417618,12446400
7/28/2023,174,175.360001,173.229996,174.479996,169.183624,14138800
7/31/2023,169.690002,170.220001,166.710007,167.529999,162.444595,22632700
8/1/2023,166.369995,169.089996,166.059998,168.889999,163.763321,15810300
8/2/2023,168.850006,171.240005,168.850006,169.910004,164.752365,14595600
8/3/2023,169.949997,171.320007,169.669998,170.639999,165.460205,17424800
8/4/2023,170.339996,172.679993,167.889999,169.039993,163.908768,23414300
8/7/2023,169.490005,173.339996,169.360001,173.100006,167.845535,17736400
8/8/2023,172.990005,173.550003,171.389999,173.179993,167.923096,27378700
8/9/2023,173,174.25,172.050003,173.070007,167.816437,42974400
8/10/2023,174,175.970001,171.639999,172.169998,166.943741,48213800
8/11/2023,172.479996,173.949997,171.619995,173.850006,168.572754,45904100
8/14/2023,173.520004,175.600006,171.75,173.440002,168.175201,64036900
8/15/2023,172.800003,174.559998,172.139999,172.940002,167.690399,88958100
8/16/2023,172.529999,174.729996,172.130005,172.389999,167.157089,85832700
8/17/2023,172.860001,175.389999,172.759995,174.009995,168.72789,70904200
8/18/2023,173.169998,173.990005,171.309998,172.490005,167.254044,49617200
8/21/2023,169.690002,169.850006,165.960007,167.350006,162.270065,151319500
8/22/2023,166.860001,167.839996,165.410004,166.020004,160.980453,56835400
8/23/2023,165.899994,166.5,163.470001,164.529999,159.53566,119011400
8/24/2023,164.029999,166.669998,163.860001,165.089996,160.078674,70755100
8/25/2023,164.300003,167.779999,164.059998,166.25,162.373871,18185500
8/28/2023,165,166.210007,163.169998,164.289993,160.459564,18458000
8/29/2023,164.869995,165.679993,162.770004,164.309998,160.479111,12208600
8/30/2023,165.110001,165.830002,163.679993,163.729996,159.912628,9939100
8/31/2023,163.369995,163.570007,161.279999,161.679993,157.910416,15333000
9/1/2023,161.419998,162.479996,160.009995,160.479996,156.738403,8609500
9/5/2023,160.559998,161.970001,160.279999,160.679993,156.933731,9019800
9/6/2023,159.839996,160,157.350006,158.009995,154.325989,9753800
9/7/2023,159.139999,161.059998,158.979996,160.029999,156.298889,9931800
9/8/2023,159.589996,160.679993,159.190002,160.559998,156.816544,6957000
9/11/2023,161.059998,162.690002,160.449997,162.660004,158.867569,6309300
9/12/2023,162.220001,163.929993,161.529999,163.580002,159.766129,6045800
9/13/2023,163.759995,164.949997,163,163.990005,160.16658,7397500
9/14/2023,164.679993,165.270004,163.440002,163.740005,159.922394,7758400
9/15/2023,163.979996,164.820007,161.210007,161.449997,157.685791,13388900
9/18/2023,162.119995,163.149994,160.75,162.470001,158.682007,5789000
9/19/2023,162.25,162.850006,161.380005,162.199997,158.418304,5550800
9/20/2023,162.190002,163.539993,161.660004,162.910004,159.111755,3837400
9/21/2023,162.570007,163.5,161.589996,161.660004,157.890884,4526700
9/22/2023,161.300003,161.399994,160.25,160.5,156.75795,4976700
9/25/2023,160.070007,160.360001,158.729996,160.259995,156.523544,6722500
9/26/2023,159.809998,160.080002,158.860001,159.020004,155.312439,4904800
9/27/2023,158.580002,158.759995,155.259995,157.110001,153.446976,10211600
9/28/2023,157.5,157.960007,156.220001,156.880005,153.222351,7861900
9/29/2023,157.369995,157.600006,155.350006,155.75,152.118683,7679900
10/2/2023,155.419998,155.419998,153.320007,155.149994,151.532669,7259700
10/3/2023,154.679993,155.5,153.889999,155.339996,151.718231,5740800
10/4/2023,155.570007,155.929993,154.570007,155.520004,151.894043,4955200
10/5/2023,156.270004,158.039993,156.070007,157.139999,153.476273,5993300
10/6/2023,157.080002,158.300003,156.589996,157.639999,153.9646,5801100
10/9/2023,157.179993,158.880005,157.089996,158.539993,154.843628,4414100
10/10/2023,158.380005,159.270004,157.899994,158.360001,154.667831,5273500
10/11/2023,158.460007,159.050003,156.039993,156.179993,152.538651,6922900
10/12/2023,155.919998,156.559998,155.070007,156.330002,152.68515,5792400
10/13/2023,156.729996,157.360001,156.050003,156.850006,153.193054,5359800
10/16/2023,157.820007,158.25,156.839996,157.529999,153.857178,6408100
10/17/2023,155.979996,158.949997,154.610001,156.089996,152.450745,12244400
10/18/2023,155.410004,155.949997,152.050003,152.729996,149.169098,9097300
10/19/2023,151.669998,153.110001,150.149994,152.320007,148.768661,7733800
10/20/2023,152.740005,153.869995,152.330002,153,149.4328,7206600
10/23/2023,152.860001,153.5,151.210007,151.389999,147.860336,5874000
10/24/2023,150.75,151.960007,150.130005,151.229996,147.704071,6155300
10/25/2023,151.240005,152.169998,150.229996,151.570007,148.036148,5880800
10/26/2023,151.970001,151.970001,148.880005,149,145.526062,7612500
10/27/2023,148.490005,148.660004,144.949997,145.600006,142.205338,11385800
10/30/2023,146.089996,147.240005,146,147.029999,143.60199,8205300
10/31/2023,147.539993,148.539993,146.639999,148.339996,144.881439,7576900
11/1/2023,149.190002,149.759995,148.460007,148.690002,145.223282,5733000
11/2/2023,147.710007,150.399994,147.539993,150.240005,146.737152,5349100
11/3/2023,151.210007,152.270004,150.149994,151.339996,147.811508,4925500
11/6/2023,151.779999,152.429993,151.369995,151.699997,148.163116,4851400
11/7/2023,151.929993,152.25,150.679993,150.899994,147.38176,4840400
11/8/2023,151.350006,151.830002,150.339996,150.350006,146.844589,5460000
11/9/2023,150.5,150.5,147.259995,147.419998,143.982895,6973600
11/10/2023,148.25,148.5,145.639999,147.25,143.816864,6930700
11/13/2023,147.25,147.899994,146.649994,147.630005,144.188019,5889300
11/14/2023,147.639999,148.539993,146.970001,147.660004,144.2173,6713600
11/15/2023,147.350006,149.419998,147.270004,148.800003,145.330719,6729100
11/16/2023,149.5,150.169998,148.639999,150.100006,146.600433,6875600
11/17/2023,150.550003,150.789993,149.070007,149.789993,146.297638,7023300
11/20/2023,147.910004,150.399994,147.539993,149.910004,147.587357,8851700
11/21/2023,150.100006,151.289993,149.610001,151.119995,148.778595,5916300
11/22/2023,151.630005,152.039993,150.389999,150.820007,148.483246,4633500
